pool,pool_name,pool_address,tf,candle_source,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O1_SL50,BE50,3,1,1,1,0,50.0,50.0,33.33333333333333,3,1,33.33333333333333,3,100.0,2,1,50.0,1,0,0.0,1,1,1,1,25.333333333333332,126.66666666666667,-0.29562164645701855,-0.8868649393710557
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O1_SL50,BE75,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,2,0,0.0,1,0,0.0,1,1,1,1,26.0,130.0,-0.143811724366784,-0.43143517310035195
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O1_SL50,TP_FRACTAL,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,2,0,0.0,1,0,0.0,1,1,1,1,26.0,130.0,-0.143811724366784,-0.43143517310035195
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O2_ST2X,BE1,3,1,1,1,0,50.0,50.0,33.33333333333333,3,1,33.33333333333333,3,100.0,2,0,0.0,2,0,0.0,1,1,1,1,7.0,35.0,-0.2637858953408086,-0.7913576860224257
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O2_ST2X,BE50,3,1,1,1,0,50.0,50.0,33.33333333333333,3,1,33.33333333333333,3,100.0,3,1,33.33333333333333,3,0,0.0,1,1,1,1,9.666666666666666,48.333333333333336,-0.2637858953408086,-0.7913576860224257
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O2_ST2X,BE75,3,1,1,1,0,50.0,50.0,33.33333333333333,3,1,33.33333333333333,3,100.0,3,0,0.0,3,1,33.33333333333333,1,1,1,1,9.666666666666666,48.333333333333336,-0.2637858953408086,-0.7913576860224257
NEEGY-SOL [9mZ2tE...WSmf],NEEGY-SOL,9mZ2tEy9pi2kZUFdnbYRGZjZ8g2x29RbC8MpKA9HWSmf,5m,pool_canonical,O2_ST2X,TP_FRACTAL,3,1,2,0,0,33.33333333333333,66.66666666666666,0.0,3,0,0.0,3,100.0,3,0,0.0,3,0,0.0,1,1,2,2,14.0,70.0,-0.5971192286741419,-1.7913576860224258
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O1_SL50,BE1,3,0,0,3,0,0.0,0.0,100.0,3,3,100.0,3,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,45.0,0.0,0.0
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O1_SL50,BE50,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,1,1,9.666666666666666,145.0,-0.06812867924869749,-0.20438603774609249
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O1_SL50,BE75,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,1,1,9.666666666666666,145.0,-0.06812867924869749,-0.20438603774609249
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O1_SL50,TP_FRACTAL,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,1,1,9.666666666666666,145.0,-0.06812867924869749,-0.20438603774609249
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O2_ST2X,BE1,3,0,0,3,0,0.0,0.0,100.0,3,3,100.0,3,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,45.0,0.0,0.0
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O2_ST2X,BE50,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,1,1,8.333333333333334,125.0,-0.02258385108628295,-0.06775155325884885
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O2_ST2X,BE75,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,1,1,8.333333333333334,125.0,-0.02258385108628295,-0.06775155325884885
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,15m,pool_canonical,O2_ST2X,TP_FRACTAL,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,1,1,8.333333333333334,125.0,-0.02258385108628295,-0.06775155325884885
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O1_SL50,BE1,25,10,1,14,0,90.9090909090909,9.090909090909092,56.00000000000001,21,14,66.66666666666666,21,84.0,3,0,0.0,1,0,0.0,10,10,1,1,25.72,25.72,-0.007016894368147505,-0.17542235920368762
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O1_SL50,BE50,25,19,4,2,0,82.6086956521739,17.391304347826086,8.0,21,2,9.523809523809524,21,84.0,6,2,33.33333333333333,4,0,0.0,10,3,1,1,80.04,80.04,-0.08131081896674593,-2.032770474168648
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O1_SL50,BE75,25,21,4,0,0,84.0,16.0,0.0,21,0,0.0,21,84.0,6,0,0.0,5,0,0.0,10,3,1,1,102.44,102.44,-0.07371965933405342,-1.8429914833513354
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O1_SL50,TP_FRACTAL,25,21,4,0,0,84.0,16.0,0.0,21,0,0.0,21,84.0,6,0,0.0,5,0,0.0,10,3,1,1,102.44,102.44,-0.07371965933405342,-1.8429914833513354
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O2_ST2X,BE1,25,7,9,9,0,43.75,56.25,36.0,21,9,42.857142857142854,21,84.0,10,0,0.0,9,0,0.0,2,1,4,1,5.6,5.6,-0.2708075395027698,-6.7701884875692455
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O2_ST2X,BE50,25,12,12,1,0,50.0,50.0,4.0,21,1,4.761904761904762,21,84.0,13,1,7.6923076923076925,12,0,0.0,3,1,3,1,10.24,10.24,-0.2928026106651464,-7.32006526662866
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O2_ST2X,BE75,25,12,13,0,0,48.0,52.0,0.0,21,0,0.0,21,84.0,13,0,0.0,13,0,0.0,3,1,3,1,10.56,10.56,-0.3328026106651464,-8.32006526662866
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,1m,pool_canonical,O2_ST2X,TP_FRACTAL,25,12,13,0,0,48.0,52.0,0.0,21,0,0.0,21,84.0,13,0,0.0,13,0,0.0,3,1,3,1,10.56,10.56,-0.3328026106651464,-8.32006526662866
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,1,1,100.0,1,50.0,0,0,0.0,0,0,0.0,1,1,0,0,3.0,90.0,0.2536858948179388,0.5073717896358776
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,2,1,0,1,0,100.0,0.0,50.0,1,1,100.0,1,50.0,0,0,0.0,0,0,0.0,1,1,0,0,3.0,90.0,0.1898832773543522,0.3797665547087044
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O1_SL50,BE1,13,5,0,8,0,100.0,0.0,61.53846153846154,12,8,66.66666666666666,12,92.3076923076923,0,0,0.0,0,0,0.0,5,5,0,0,9.846153846153847,49.23076923076923,0.03982293903505877,0.517698207455764
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O1_SL50,BE50,13,11,1,1,0,91.66666666666666,8.333333333333332,7.6923076923076925,12,1,8.333333333333332,12,92.3076923076923,2,1,50.0,2,0,0.0,6,5,1,1,38.92307692307692,194.6153846153846,0.05596771591150647,0.7275803068495841
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O1_SL50,BE75,13,11,1,1,0,91.66666666666666,8.333333333333332,7.6923076923076925,12,1,8.333333333333332,12,92.3076923076923,2,0,0.0,2,1,50.0,6,5,1,1,38.92307692307692,194.6153846153846,0.05596771591150647,0.7275803068495841
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O1_SL50,TP_FRACTAL,13,11,2,0,0,84.61538461538461,15.384615384615385,0.0,12,0,0.0,12,92.3076923076923,2,0,0.0,2,0,0.0,6,2,1,1,41.30769230769231,206.53846153846155,-0.02095536101157045,-0.27241969315041586
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O2_ST2X,BE1,13,5,2,6,0,71.42857142857143,28.57142857142857,46.15384615384615,12,6,50.0,12,92.3076923076923,6,0,0.0,2,0,0.0,3,2,2,2,8.384615384615385,41.92307692307692,-0.09318183976090491,-1.2113639168917638
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O2_ST2X,BE50,13,6,2,5,0,75.0,25.0,38.46153846153847,12,5,41.66666666666667,12,92.3076923076923,9,5,55.55555555555556,3,0,0.0,3,3,2,2,10.307692307692308,51.53846153846154,-0.03087613786001233,-0.4013897921801603
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O2_ST2X,BE75,13,9,3,1,0,75.0,25.0,7.6923076923076925,12,1,8.333333333333332,12,92.3076923076923,9,0,0.0,4,1,25.0,5,1,1,1,15.615384615384615,78.07692307692308,-0.036857146918116,-0.479142909935508
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,pool_canonical,O2_ST2X,TP_FRACTAL,13,9,4,0,0,69.23076923076923,30.76923076923077,0.0,12,0,0.0,12,92.3076923076923,9,0,0.0,4,0,0.0,3,1,1,1,15.692307692307692,78.46153846153847,-0.11378022384119292,-1.479142909935508
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O1_SL50,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,45.0,0.0,0.0
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O1_SL50,BE50,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,19.5,292.5,-0.9078554755960809,-1.8157109511921619
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O1_SL50,BE75,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,19.5,292.5,-0.9078554755960809,-1.8157109511921619
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O1_SL50,TP_FRACTAL,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,19.5,292.5,-0.9078554755960809,-1.8157109511921619
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O2_ST2X,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,45.0,0.0,0.0
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O2_ST2X,BE50,2,0,0,1,1,0.0,0.0,50.0,2,1,50.0,2,100.0,2,1,50.0,2,0,0.0,0,0,0,0,28.5,427.5,-0.32334928490305925,-0.6466985698061185
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O2_ST2X,BE75,2,0,0,1,1,0.0,0.0,50.0,2,1,50.0,2,100.0,2,0,0.0,2,1,50.0,0,0,0,0,28.5,427.5,-0.32334928490305925,-0.6466985698061185
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,pool_canonical,O2_ST2X,TP_FRACTAL,2,0,0,0,2,0.0,0.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,0,0,43.0,645.0,-0.7636717157956482,-1.5273434315912964
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O1_SL50,BE1,13,4,2,7,0,66.66666666666666,33.33333333333333,53.84615384615385,11,7,63.63636363636363,11,84.61538461538461,2,0,0.0,2,0,0.0,3,1,1,1,7.846153846153846,7.846153846153846,-0.06457312687168149,-0.8394506493318593
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O1_SL50,BE50,13,8,4,1,0,66.66666666666666,33.33333333333333,7.6923076923076925,11,1,9.090909090909092,11,84.61538461538461,6,1,16.666666666666664,5,0,0.0,6,1,3,1,35.0,35.0,-0.03356588258034873,-0.4363564735445335
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O1_SL50,BE75,13,9,4,0,0,69.23076923076923,30.76923076923077,0.0,11,0,0.0,11,84.61538461538461,6,0,0.0,5,0,0.0,7,1,3,1,35.07692307692308,35.07692307692308,-0.01881539801344961,-0.24460017417484492
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O1_SL50,TP_FRACTAL,13,9,4,0,0,69.23076923076923,30.76923076923077,0.0,11,0,0.0,11,84.61538461538461,6,0,0.0,5,0,0.0,7,1,3,1,35.07692307692308,35.07692307692308,-0.01881539801344961,-0.24460017417484492
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O2_ST2X,BE1,13,4,2,7,0,66.66666666666666,33.33333333333333,53.84615384615385,11,7,63.63636363636363,11,84.61538461538461,3,0,0.0,3,0,0.0,3,1,1,1,4.769230769230769,4.769230769230769,0.03484097591116727,0.4529326868451745
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O2_ST2X,BE50,13,7,2,4,0,77.77777777777779,22.22222222222222,30.76923076923077,11,4,36.36363636363637,11,84.61538461538461,6,4,66.66666666666666,3,0,0.0,5,1,1,1,10.076923076923077,10.076923076923077,0.2999282826647268,3.899067674641449
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O2_ST2X,BE75,13,8,3,2,0,72.72727272727273,27.27272727272727,15.384615384615385,11,2,18.181818181818183,11,84.61538461538461,6,0,0.0,5,2,40.0,6,1,2,1,11.692307692307692,11.692307692307692,0.238075071537809,3.094975929991517
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,pool_canonical,O2_ST2X,TP_FRACTAL,13,8,5,0,0,61.53846153846154,38.46153846153847,0.0,11,0,0.0,11,84.61538461538461,6,0,0.0,5,0,0.0,6,1,4,1,12.384615384615385,12.384615384615385,0.08422891769165514,1.0949759299915167
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,0,0.0,0,0,0.0,1,1,0,0,2.5,75.0,0.7024825516897104,1.4049651033794208
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,1,100.0,0,0,0.0,1,1,0,0,2.5,75.0,0.7024825516897104,1.4049651033794208
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,0,0.0,1,1,100.0,1,1,0,0,5.0,150.0,0.7024825516897104,1.4049651033794208
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,1,1,13.0,390.0,0.2024825516897104,0.4049651033794208
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,pool_canonical,O1_SL50,BE1,6,1,1,4,0,50.0,50.0,66.66666666666666,6,4,66.66666666666666,6,100.0,3,0,0.0,2,0,0.0,1,1,1,1,21.333333333333332,106.66666666666667,-0.010724329296822302,-0.06434597578093382
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,pool_canonical,O1_SL50,BE50,6,1,2,3,0,33.33333333333333,66.66666666666666,50.0,6,3,50.0,6,100.0,5,3,60.0,3,0,0.0,1,1,2,2,32.166666666666664,160.83333333333334,-0.17739099596348895,-1.0643459757809337
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,pool_canonical,O1_SL50,BE75,6,3,2,1,0,60.0,40.0,16.666666666666664,6,1,16.666666666666664,6,100.0,5,0,0.0,4,1,25.0,2,1,1,1,38.5,192.5,0.11104456280137538,0.6662673768082523
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,pool_canonical,O1_SL50,TP_FRACTAL,6,3,3,0,0,50.0,50.0,0.0,6,0,0.0,6,100.0,5,0,0.0,4,0,0.0,2,1,2,1,54.0,270.0,-0.05562210386529128,-0.3337326231917477
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,pool_canonical,O2_ST2X,BE1,6,1,3,2,0,25.0,75.0,33.33333333333333,6,2,33.33333333333333,6,100.0,3,0,0.0,3,0,0.0,1,1,2,1,6.166666666666667,30.833333333333332,-0.38222270239385003,-2.2933362143631
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,pool_canonical,O2_ST2X,BE50,6,1,4,1,0,20.0,80.0,16.666666666666664,6,1,16.666666666666664,6,100.0,5,1,20.0,5,0,0.0,1,1,3,1,22.666666666666668,113.33333333333333,-0.5488893690605167,-3.2933362143631
